datetime,ALLSKY_SFC_SW_DWN,T2M,WS2M,RH2M,PRECTOTCORR
2019-01-18 14:00:00,1.25,23.42,2.41,23.1,0.0
2019-01-18 15:00:00,0.71,21.15,1.15,36.96,0.0
2019-01-18 16:00:00,0.17,16.96,1.18,44.95,0.0
2019-01-18 17:00:00,0.0,14.6,1.34,46.25,0.0
2019-01-18 18:00:00,0.0,13.51,1.37,48.03,0.0
2019-01-18 19:00:00,0.0,12.63,1.38,49.36,0.0
2019-01-18 20:00:00,0.0,11.81,1.39,50.85,0.0
2019-01-18 21:00:00,0.0,11.13,1.43,52.23,0.0
2019-01-18 22:00:00,0.0,10.53,1.42,53.72,0.0
2019-01-18 23:00:00,0.0,9.95,1.39,55.3,0.0
2019-01-19 00:00:00,0.0,9.42,1.36,56.75,0.0
2019-01-19 01:00:00,0.0,8.95,1.31,58.14,0.0
2019-01-19 02:00:00,0.0,8.5,1.26,59.19,0.0
2019-01-19 03:00:00,0.0,8.07,1.21,60.04,0.0
2019-01-19 04:00:00,0.0,7.65,1.17,61.18,0.0
2019-01-19 05:00:00,0.0,7.32,1.13,62.31,0.0
2019-01-19 06:00:00,0.04,7.58,1.04,61.57,0.0
2019-01-19 07:00:00,0.46,10.43,1.29,53.76,0.0
2019-01-19 08:00:00,1.08,12.89,1.33,45.52,0.0
2019-01-19 09:00:00,1.66,16.86,1.33,36.84,0.0
2019-01-19 10:00:00,2.06,21.81,1.34,25.09,0.0
2019-01-19 11:00:00,2.08,23.49,1.66,22.36,0.0
2019-01-19 12:00:00,2.0,24.43,2.14,20.85,0.0
2019-01-19 13:00:00,1.72,24.79,2.45,20.34,0.0
2019-01-19 14:00:00,1.23,24.41,2.58,21.01,0.0
2019-01-19 15:00:00,0.65,22.46,1.41,31.93,0.0
2019-01-19 16:00:00,0.16,18.29,1.15,42.99,0.0
2019-01-19 17:00:00,0.0,16.43,1.32,42.2,0.0
2019-01-19 18:00:00,0.0,15.66,1.33,42.74,0.0
2019-01-19 19:00:00,0.0,14.8,1.33,44.04,0.0
2019-01-19 20:00:00,0.0,13.89,1.34,45.42,0.0
2019-01-19 21:00:00,0.0,13.09,1.34,46.89,0.0
2019-01-19 22:00:00,0.0,12.38,1.35,48.11,0.0
2019-01-19 23:00:00,0.0,11.85,1.35,48.88,0.0
2019-01-20 00:00:00,0.0,11.39,1.34,49.54,0.0
2019-01-20 01:00:00,0.0,11.09,1.31,49.78,0.0
2019-01-20 02:00:00,0.0,10.83,1.29,49.89,0.0
2019-01-20 03:00:00,0.0,10.12,1.28,51.92,0.0
2019-01-20 04:00:00,0.0,9.21,1.26,54.93,0.0
2019-01-20 05:00:00,0.0,8.53,1.32,56.84,0.0
2019-01-20 06:00:00,0.04,8.6,1.35,57.18,0.0
2019-01-20 07:00:00,0.45,12.22,2.32,46.06,0.0
2019-01-20 08:00:00,1.05,14.9,2.12,39.09,0.0
2019-01-20 09:00:00,1.67,18.6,1.51,32.94,0.0
2019-01-20 10:00:00,2.09,23.05,1.97,23.72,0.0
2019-01-20 11:00:00,2.28,25.58,2.17,20.07,0.0
2019-01-20 12:00:00,2.15,26.46,2.19,19.49,0.0
2019-01-20 13:00:00,1.9,26.68,2.16,19.59,0.0
2019-01-20 14:00:00,1.39,26.15,2.05,21.19,0.0
2019-01-20 15:00:00,0.76,23.95,0.9,37.57,0.0
2019-01-20 16:00:00,0.19,21.54,1.05,36.15,0.0
2019-01-20 17:00:00,0.0,20.54,1.03,32.9,0.0
2019-01-20 18:00:00,0.0,19.94,0.96,32.92,0.0
2019-01-20 19:00:00,0.0,19.23,0.89,33.99,0.0
2019-01-20 20:00:00,0.0,18.65,0.86,35.03,0.0
2019-01-20 21:00:00,0.0,18.27,0.8,35.57,0.0
2019-01-20 22:00:00,0.0,18.43,0.74,34.22,0.0
2019-01-20 23:00:00,0.0,17.62,0.7,36.07,0.0
2019-01-21 00:00:00,0.0,16.2,0.87,39.81,0.0
2019-01-21 01:00:00,0.0,14.47,1.1,44.39,0.0
2019-01-21 02:00:00,0.0,13.07,1.21,48.3,0.0
2019-01-21 03:00:00,0.0,11.86,1.23,51.61,0.0
2019-01-21 04:00:00,0.0,10.78,1.23,54.59,0.0
2019-01-21 05:00:00,0.0,10.1,1.21,56.39,0.0
2019-01-21 06:00:00,0.04,10.03,1.12,56.96,0.0
2019-01-21 07:00:00,0.46,13.34,1.5,48.94,0.0
2019-01-21 08:00:00,1.0,15.98,1.82,39.62,0.0
2019-01-21 09:00:00,1.54,19.45,1.98,33.55,0.0
2019-01-21 10:00:00,2.03,23.17,2.72,26.75,0.0
2019-01-21 11:00:00,2.34,25.73,2.78,22.88,0.0
2019-01-21 12:00:00,2.23,26.9,2.43,21.64,0.0
2019-01-21 13:00:00,1.96,27.53,2.1,21.05,0.0
2019-01-21 14:00:00,1.42,27.38,1.9,21.65,0.0
2019-01-21 15:00:00,0.77,25.32,1.07,34.56,0.0
2019-01-21 16:00:00,0.19,20.47,1.29,43.7,0.0
2019-01-21 17:00:00,0.0,17.88,1.66,44.59,0.0
2019-01-21 18:00:00,0.0,17.18,1.99,44.82,0.0
2019-01-21 19:00:00,0.0,16.62,2.31,45.36,0.0
2019-01-21 20:00:00,0.0,16.05,2.57,46.26,0.0
2019-01-21 21:00:00,0.0,15.48,2.8,47.43,0.0
2019-01-21 22:00:00,0.0,14.93,3.02,48.75,0.0
2019-01-21 23:00:00,0.0,14.26,3.16,50.99,0.0
2019-01-22 00:00:00,0.0,13.32,3.1,54.63,0.21
2019-01-22 01:00:00,0.0,12.29,2.98,59.02,0.21
2019-01-22 02:00:00,0.0,11.82,3.05,60.88,0.21
2019-01-22 03:00:00,0.0,11.64,3.47,61.36,0.0
2019-01-22 04:00:00,0.0,11.57,3.7,61.77,0.0
2019-01-22 05:00:00,0.0,11.31,3.63,63.23,0.0
2019-01-22 06:00:00,0.03,11.29,3.45,63.73,0.02
2019-01-22 07:00:00,0.32,12.6,3.52,58.84,0.08
2019-01-22 08:00:00,0.72,15.28,2.91,50.68,0.0
2019-01-22 09:00:00,1.13,19.0,3.12,38.75,0.01
2019-01-22 10:00:00,1.33,21.66,2.96,31.44,0.0
2019-01-22 11:00:00,1.29,22.99,2.63,28.17,0.0
2019-01-22 12:00:00,1.55,23.46,2.4,27.24,0.01
2019-01-22 13:00:00,1.26,23.6,2.11,27.37,0.02
2019-01-22 14:00:00,0.9,23.28,1.41,30.4,0.01
2019-01-22 15:00:00,0.5,21.85,0.62,44.34,0.01
2019-01-22 16:00:00,0.14,20.52,0.7,40.21,0.01
2019-01-22 17:00:00,0.0,19.47,0.78,40.96,0.01
2019-01-22 18:00:00,0.0,18.78,0.95,41.91,0.02
2019-01-22 19:00:00,0.0,17.9,1.02,45.1,0.07
2019-01-22 20:00:00,0.0,17.15,1.04,48.28,0.38
2019-01-22 21:00:00,0.0,16.69,1.01,51.06,1.93
2019-01-22 22:00:00,0.0,16.38,0.98,53.87,5.62
2019-01-22 23:00:00,0.0,15.8,0.97,58.91,22.45
2019-01-23 00:00:00,0.0,15.28,0.99,66.41,47.46
2019-01-23 01:00:00,0.0,14.84,1.08,75.29,26.9
2019-01-23 02:00:00,0.0,14.5,1.34,76.65,6.81
2019-01-23 03:00:00,0.0,14.24,1.68,75.29,4.19
2019-01-23 04:00:00,0.0,13.91,1.97,74.74,5.31
2019-01-23 05:00:00,0.0,13.6,2.33,74.77,9.18
2019-01-23 06:00:00,0.03,13.47,2.82,75.36,9.62
2019-01-23 07:00:00,0.24,14.16,3.47,74.17,14.26
2019-01-23 08:00:00,0.55,15.62,3.3,70.89,0.12
2019-01-23 09:00:00,0.81,17.89,2.85,62.04,0.24
2019-01-23 10:00:00,1.09,19.78,2.85,53.05,1.93
2019-01-23 11:00:00,1.16,21.08,3.27,48.8,3.87
2019-01-23 12:00:00,1.07,21.64,3.19,47.93,3.82
2019-01-23 13:00:00,1.03,21.34,2.7,49.92,2.3
2019-01-23 14:00:00,0.7,21.15,2.46,50.93,1.81
2019-01-23 15:00:00,0.37,20.58,2.08,53.98,0.72
2019-01-23 16:00:00,0.09,18.24,1.24,66.41,0.88
2019-01-23 17:00:00,0.0,16.54,1.49,72.28,1.04
2019-01-23 18:00:00,0.0,15.93,1.96,76.61,1.16
2019-01-23 19:00:00,0.0,15.34,2.4,81.36,1.21
2019-01-23 20:00:00,0.0,14.65,2.49,86.24,0.53
2019-01-23 21:00:00,0.0,14.05,2.52,90.16,0.21
2019-01-23 22:00:00,0.0,13.52,2.42,93.22,0.89
2019-01-23 23:00:00,0.0,12.71,1.98,97.07,1.01
2019-01-24 00:00:00,0.0,12.05,1.72,99.67,1.76
2019-01-24 01:00:00,0.0,11.7,1.64,99.77,1.47
2019-01-24 02:00:00,0.0,11.32,1.49,100.0,1.75
2019-01-24 03:00:00,0.0,11.04,1.4,100.0,1.15
2019-01-24 04:00:00,0.0,10.85,1.29,100.0,0.72
2019-01-24 05:00:00,0.0,10.56,1.17,100.0,0.36
2019-01-24 06:00:00,0.03,10.8,1.14,100.0,0.47
2019-01-24 07:00:00,0.29,13.39,2.16,90.2,0.24
2019-01-24 08:00:00,0.74,15.62,1.89,81.85,0.0
2019-01-24 09:00:00,1.2,19.83,1.96,58.7,0.0
2019-01-24 10:00:00,1.54,22.45,1.79,48.0,0.0
2019-01-24 11:00:00,1.61,23.87,1.45,43.25,0.01
2019-01-24 12:00:00,1.52,24.57,1.08,40.74,0.01
2019-01-24 13:00:00,1.22,24.63,0.93,40.14,0.01
2019-01-24 14:00:00,0.86,24.19,1.08,41.14,0.02
2019-01-24 15:00:00,0.48,23.16,1.15,44.72,0.0
2019-01-24 16:00:00,0.13,20.84,0.74,56.95,0.0
2019-01-24 17:00:00,0.0,19.63,0.81,56.03,0.0
2019-01-24 18:00:00,0.0,19.48,0.62,56.09,0.0
2019-01-24 19:00:00,0.0,19.38,0.31,56.32,0.0
2019-01-24 20:00:00,0.0,18.94,0.07,58.12,0.0
2019-01-24 21:00:00,0.0,18.27,0.19,60.6,0.0
2019-01-24 22:00:00,0.0,17.51,0.46,63.55,0.01
2019-01-24 23:00:00,0.0,16.27,0.6,68.9,0.02
2019-01-25 00:00:00,0.0,15.35,0.68,73.07,0.02
2019-01-25 01:00:00,0.0,15.02,0.8,74.62,0.03
2019-01-25 02:00:00,0.0,14.31,0.87,78.02,0.04
2019-01-25 03:00:00,0.0,13.67,0.88,81.13,0.14
2019-01-25 04:00:00,0.0,13.06,0.88,84.76,0.25
2019-01-25 05:00:00,0.0,12.43,0.9,89.16,0.27
2019-01-25 06:00:00,0.03,12.22,0.96,92.01,0.16
2019-01-25 07:00:00,0.29,14.83,1.54,80.22,0.56
2019-01-25 08:00:00,0.68,16.15,1.07,77.0,62.09
2019-01-25 09:00:00,1.0,17.56,1.79,76.04,72.37
2019-01-25 10:00:00,1.41,18.3,1.7,75.67,33.09
2019-01-25 11:00:00,1.42,18.99,1.82,72.1,5.14
2019-01-25 12:00:00,0.54,19.63,1.75,67.37,5.51
2019-01-25 13:00:00,0.29,20.62,1.53,61.73,6.08
2019-01-25 14:00:00,0.49,20.62,1.48,59.82,5.87
2019-01-25 15:00:00,0.29,19.7,1.08,64.79,6.44
2019-01-25 16:00:00,0.08,18.23,0.55,76.09,12.32
2019-01-25 17:00:00,0.0,17.18,0.59,80.06,50.3
2019-01-25 18:00:00,0.0,16.43,0.54,86.86,45.24
2019-01-25 19:00:00,0.0,15.84,0.51,88.47,16.66
2019-01-25 20:00:00,0.0,15.24,0.62,88.56,3.57
2019-01-25 21:00:00,0.0,14.32,0.78,90.85,1.1
2019-01-25 22:00:00,0.0,13.75,0.76,93.46,0.19
2019-01-25 23:00:00,0.0,13.41,0.72,95.23,0.1
2019-01-26 00:00:00,0.0,12.89,0.86,97.88,0.11
2019-01-26 01:00:00,0.0,12.16,1.09,100.0,0.14
2019-01-26 02:00:00,0.0,11.69,1.23,100.0,0.13
2019-01-26 03:00:00,0.0,11.23,1.13,100.0,0.11
2019-01-26 04:00:00,0.0,11.09,0.99,100.0,0.13
2019-01-26 05:00:00,0.0,11.04,0.88,100.0,0.19
2019-01-26 06:00:00,0.03,11.31,0.77,99.41,0.07
2019-01-26 07:00:00,0.19,13.23,0.99,92.72,0.02
2019-01-26 08:00:00,0.44,15.94,0.63,78.33,5.24
2019-01-26 09:00:00,0.67,19.14,0.53,57.58,2.2
2019-01-26 10:00:00,0.77,20.96,1.03,46.9,0.75
2019-01-26 11:00:00,0.8,21.91,1.37,42.37,0.36
2019-01-26 12:00:00,0.85,22.48,1.67,39.7,0.33
2019-01-26 13:00:00,0.57,22.62,1.92,38.09,0.3
2019-01-26 14:00:00,0.43,22.27,1.98,37.7,0.22
2019-01-26 15:00:00,0.25,21.26,1.8,39.45,0.05
2019-01-26 16:00:00,0.06,18.12,0.92,54.81,0.02
2019-01-26 17:00:00,0.0,15.63,1.1,57.71,0.01
2019-01-26 18:00:00,0.0,14.61,1.12,59.35,0.0
2019-01-26 19:00:00,0.0,13.69,1.15,60.89,0.0
2019-01-26 20:00:00,0.0,12.78,1.18,62.58,0.01
2019-01-26 21:00:00,0.0,12.0,1.23,64.17,0.0
2019-01-26 22:00:00,0.0,11.29,1.35,65.69,0.0
2019-01-26 23:00:00,0.0,10.67,1.5,67.07,0.06
2019-01-27 00:00:00,0.0,10.1,1.65,68.36,0.01
2019-01-27 01:00:00,0.0,9.56,1.82,69.38,0.1
2019-01-27 02:00:00,0.0,8.97,1.87,70.22,0.01
2019-01-27 03:00:00,0.0,8.29,1.77,70.73,0.02
2019-01-27 04:00:00,0.0,7.69,1.67,70.02,0.0
2019-01-27 05:00:00,0.0,7.19,1.63,68.38,0.0
2019-01-27 06:00:00,0.03,7.45,1.86,63.8,0.0
2019-01-27 07:00:00,0.35,9.99,2.9,51.66,0.0
2019-01-27 08:00:00,0.89,13.01,2.4,44.26,0.0
2019-01-27 09:00:00,1.46,17.82,2.11,35.04,0.0
2019-01-27 10:00:00,1.81,20.56,1.78,31.51,0.0
2019-01-27 11:00:00,2.25,21.45,1.86,29.99,0.0
2019-01-27 12:00:00,2.02,21.95,2.27,28.81,0.0
2019-01-27 13:00:00,1.66,22.02,2.67,28.6,0.0
2019-01-27 14:00:00,1.26,21.56,2.95,28.53,0.0
2019-01-27 15:00:00,0.75,20.35,2.86,30.93,0.0
2019-01-27 16:00:00,0.21,16.66,1.54,44.57,0.0
2019-01-27 17:00:00,0.0,13.79,1.64,49.25,0.0
2019-01-27 18:00:00,0.0,12.88,1.79,49.26,0.0
2019-01-27 19:00:00,0.0,11.94,1.82,49.78,0.0
2019-01-27 20:00:00,0.0,11.04,1.87,50.4,0.0
2019-01-27 21:00:00,0.0,10.19,1.96,51.4,0.0
2019-01-27 22:00:00,0.0,9.38,2.07,53.04,0.0
2019-01-27 23:00:00,0.0,8.62,2.17,55.26,0.0
2019-01-28 00:00:00,0.0,7.94,2.22,57.72,0.0
2019-01-28 01:00:00,0.0,7.34,2.18,59.97,0.0
2019-01-28 02:00:00,0.0,6.69,1.97,62.53,0.0
2019-01-28 03:00:00,0.0,5.95,1.72,65.28,0.0
2019-01-28 04:00:00,0.0,5.27,1.61,67.89,0.0
2019-01-28 05:00:00,0.0,4.65,1.6,70.55,0.0
2019-01-28 06:00:00,0.05,4.86,2.08,69.58,0.0
2019-01-28 07:00:00,0.57,6.97,2.99,60.97,0.0
2019-01-28 08:00:00,1.27,10.08,2.42,52.03,0.0
2019-01-28 09:00:00,1.93,15.48,2.96,35.61,0.0
2019-01-28 10:00:00,2.39,18.24,3.21,29.42,0.0
2019-01-28 11:00:00,2.56,19.44,3.32,27.26,0.0
2019-01-28 12:00:00,2.49,20.19,3.43,25.45,0.0
2019-01-28 13:00:00,2.18,20.46,3.42,24.33,0.0
2019-01-28 14:00:00,1.63,20.14,3.4,24.33,0.0
2019-01-28 15:00:00,0.94,19.05,3.0,26.76,0.0
2019-01-28 16:00:00,0.3,15.07,1.38,42.69,0.0
2019-01-28 17:00:00,0.0,12.02,1.37,48.76,0.0
2019-01-28 18:00:00,0.0,11.13,1.39,50.41,0.0
2019-01-28 19:00:00,0.0,10.38,1.48,51.99,0.0
2019-01-28 20:00:00,0.0,9.86,1.72,52.93,0.0
2019-01-28 21:00:00,0.0,9.54,2.06,53.82,0.0
2019-01-28 22:00:00,0.0,9.16,2.34,55.35,0.0
2019-01-28 23:00:00,0.0,8.43,2.31,57.68,0.0
2019-01-29 00:00:00,0.0,7.55,2.16,59.51,0.0
2019-01-29 01:00:00,0.0,6.95,2.33,59.57,0.0
2019-01-29 02:00:00,0.0,6.47,2.57,59.74,0.0
2019-01-29 03:00:00,0.0,5.67,2.34,62.25,0.0
2019-01-29 04:00:00,0.0,4.79,1.96,66.0,0.0
2019-01-29 05:00:00,0.0,4.06,1.79,69.49,0.0
2019-01-29 06:00:00,0.06,4.31,2.22,68.15,0.0
2019-01-29 07:00:00,0.67,6.64,3.1,58.34,0.0
2019-01-29 08:00:00,1.43,9.98,2.71,49.17,0.0
2019-01-29 09:00:00,2.09,15.24,3.19,35.02,0.0
2019-01-29 10:00:00,2.55,18.67,3.81,26.15,0.0
2019-01-29 11:00:00,2.62,20.11,3.66,23.55,0.0
2019-01-29 12:00:00,2.58,20.99,3.64,22.08,0.0
2019-01-29 13:00:00,2.28,21.38,3.73,21.23,0.0
2019-01-29 14:00:00,1.74,21.08,3.64,21.42,0.0
2019-01-29 15:00:00,1.04,19.91,2.65,25.59,0.0
2019-01-29 16:00:00,0.34,15.56,1.22,42.49,0.0
2019-01-29 17:00:00,0.0,12.92,1.34,44.49,0.0
2019-01-29 18:00:00,0.0,12.44,1.34,43.81,0.0
2019-01-29 19:00:00,0.0,12.15,1.33,42.49,0.0
2019-01-29 20:00:00,0.0,11.0,1.36,44.74,0.0
2019-01-29 21:00:00,0.0,9.59,1.38,48.34,0.0
2019-01-29 22:00:00,0.0,8.66,1.45,50.61,0.0
2019-01-29 23:00:00,0.0,8.0,1.5,51.85,0.0
2019-01-30 00:00:00,0.0,7.47,1.61,52.65,0.0
2019-01-30 01:00:00,0.0,7.01,1.73,53.53,0.0
2019-01-30 02:00:00,0.0,6.51,1.79,54.9,0.0
2019-01-30 03:00:00,0.0,5.86,1.74,56.9,0.0
2019-01-30 04:00:00,0.0,5.06,1.46,59.59,0.0
2019-01-30 05:00:00,0.0,4.43,1.27,61.32,0.0
2019-01-30 06:00:00,0.06,4.87,1.29,60.44,0.0
2019-01-30 07:00:00,0.62,8.29,2.45,47.36,0.0
2019-01-30 08:00:00,1.37,11.26,1.68,41.0,0.0
2019-01-30 09:00:00,2.02,15.97,1.71,32.49,0.0
2019-01-30 10:00:00,2.46,21.04,1.86,19.83,0.0
2019-01-30 11:00:00,2.57,22.67,2.12,17.29,0.0
2019-01-30 12:00:00,2.51,23.47,2.17,16.29,0.0
2019-01-30 13:00:00,2.12,23.68,2.04,15.96,0.0
2019-01-30 14:00:00,1.61,23.3,1.89,16.38,0.0
2019-01-30 15:00:00,0.94,22.02,1.31,21.58,0.0
2019-01-30 16:00:00,0.29,18.61,0.94,35.18,0.0
2019-01-30 17:00:00,0.0,17.29,1.01,28.64,0.0
2019-01-30 18:00:00,0.0,16.89,0.98,27.72,0.0
2019-01-30 19:00:00,0.0,16.16,0.87,28.88,0.0
2019-01-30 20:00:00,0.0,15.57,0.79,29.36,0.0
2019-01-30 21:00:00,0.0,15.05,0.81,30.27,0.0
2019-01-30 22:00:00,0.0,14.95,0.84,30.84,0.0
2019-01-30 23:00:00,0.0,14.87,0.72,31.28,0.0
2019-01-31 00:00:00,0.0,15.25,0.55,28.65,0.0
2019-01-31 01:00:00,0.0,14.73,0.44,28.27,0.0
2019-01-31 02:00:00,0.0,14.03,0.37,28.77,0.0
2019-01-31 03:00:00,0.0,13.29,0.41,29.76,0.0
2019-01-31 04:00:00,0.0,12.94,0.21,31.21,0.0
2019-01-31 05:00:00,0.0,12.23,0.62,33.28,0.0
2019-01-31 06:00:00,0.04,11.1,0.86,40.28,0.0
2019-01-31 07:00:00,0.44,12.33,0.95,45.26,0.0
2019-01-31 08:00:00,0.98,14.3,1.63,32.01,0.0
2019-01-31 09:00:00,1.57,17.47,1.75,27.34,0.0
2019-01-31 10:00:00,2.14,21.56,2.7,19.5,0.0
2019-01-31 11:00:00,2.38,23.12,2.75,17.95,0.0
2019-01-31 12:00:00,2.13,23.86,2.66,17.31,0.0
2019-01-31 13:00:00,1.84,24.05,2.62,17.15,0.0
2019-01-31 14:00:00,1.37,23.54,2.34,17.84,0.0
2019-01-31 15:00:00,0.78,21.9,1.2,27.15,0.0
2019-01-31 16:00:00,0.26,19.02,0.93,38.34,0.0
2019-01-31 17:00:00,0.0,17.62,1.09,35.27,0.0
2019-01-31 18:00:00,0.0,16.26,1.16,39.42,0.0
2019-01-31 19:00:00,0.0,14.97,1.19,42.65,0.0
2019-01-31 20:00:00,0.0,14.3,1.23,43.86,0.0
2019-01-31 21:00:00,0.0,13.84,1.27,44.68,0.0
2019-01-31 22:00:00,0.0,13.43,1.28,45.67,0.0
2019-01-31 23:00:00,0.0,13.04,1.24,47.06,0.0
2019-02-01 00:00:00,0.0,12.49,1.22,48.44,0.0
2019-02-01 01:00:00,0.0,11.98,1.19,49.85,0.0
2019-02-01 02:00:00,0.0,11.35,1.17,51.59,0.0
2019-02-01 03:00:00,0.0,10.42,1.17,53.23,0.0
2019-02-01 04:00:00,0.0,9.9,1.12,54.87,0.0
2019-02-01 05:00:00,0.0,9.21,1.12,56.0,0.0
2019-02-01 06:00:00,0.05,9.03,1.07,57.15,0.0
2019-02-01 07:00:00,0.5,12.43,1.84,45.71,0.0
2019-02-01 08:00:00,1.13,15.07,1.69,38.71,0.0
2019-02-01 09:00:00,1.76,19.72,1.89,27.6,0.0
2019-02-01 10:00:00,2.2,23.3,2.12,19.51,0.0
2019-02-01 11:00:00,2.38,24.75,1.74,17.76,0.0
2019-02-01 12:00:00,2.33,25.6,1.43,16.96,0.0
2019-02-01 13:00:00,2.0,25.86,1.17,16.78,0.0
2019-02-01 14:00:00,1.48,25.62,0.94,17.25,0.0
2019-02-01 15:00:00,0.84,24.72,0.51,20.56,0.0
2019-02-01 16:00:00,0.29,23.04,0.35,26.72,0.0
2019-02-01 17:00:00,0.0,21.13,0.71,24.99,0.0
2019-02-01 18:00:00,0.0,19.31,0.96,29.48,0.0
2019-02-01 19:00:00,0.0,18.26,1.18,32.57,0.0
2019-02-01 20:00:00,0.0,17.03,1.27,36.11,0.0
2019-02-01 21:00:00,0.0,16.1,1.33,36.3,0.0
2019-02-01 22:00:00,0.0,15.49,1.32,37.2,0.0
2019-02-01 23:00:00,0.0,14.86,1.32,38.16,0.0
2019-02-02 00:00:00,0.0,14.14,1.3,38.87,0.0
2019-02-02 01:00:00,0.0,13.39,1.28,40.38,0.0
2019-02-02 02:00:00,0.0,12.64,1.25,42.29,0.0
2019-02-02 03:00:00,0.0,11.78,1.23,45.1,0.0
2019-02-02 04:00:00,0.0,10.86,1.22,48.2,0.0
2019-02-02 05:00:00,0.0,10.1,1.2,50.6,0.0
2019-02-02 06:00:00,0.05,10.04,1.08,52.91,0.0
2019-02-02 07:00:00,0.54,13.28,1.51,44.32,0.0
2019-02-02 08:00:00,1.2,15.81,1.71,37.21,0.0
2019-02-02 09:00:00,1.83,20.18,1.61,29.16,0.0
2019-02-02 10:00:00,2.28,24.21,1.72,21.15,0.0
2019-02-02 11:00:00,2.29,25.39,2.03,20.44,0.0
2019-02-02 12:00:00,2.22,26.0,2.39,20.5,0.0
2019-02-02 13:00:00,1.94,26.1,2.6,21.16,0.0
2019-02-02 14:00:00,1.43,25.66,2.57,22.53,0.0
2019-02-02 15:00:00,0.81,24.26,1.73,28.55,0.0
2019-02-02 16:00:00,0.29,20.11,1.04,45.31,0.0
2019-02-02 17:00:00,0.0,17.55,1.27,45.88,0.0
2019-02-02 18:00:00,0.0,16.37,1.3,48.29,0.0
2019-02-02 19:00:00,0.0,15.38,1.35,50.48,0.0
2019-02-02 20:00:00,0.0,14.51,1.41,52.54,0.0
2019-02-02 21:00:00,0.0,13.7,1.47,54.46,0.0
2019-02-02 22:00:00,0.0,12.94,1.53,56.26,0.0
2019-02-02 23:00:00,0.0,12.2,1.6,58.03,0.0
2019-02-03 00:00:00,0.0,11.48,1.67,59.89,0.0
2019-02-03 01:00:00,0.0,10.8,1.78,61.66,0.0
2019-02-03 02:00:00,0.0,10.14,1.82,63.79,0.0
2019-02-03 03:00:00,0.0,9.47,1.75,66.45,0.0
2019-02-03 04:00:00,0.0,8.81,1.58,69.64,0.0
2019-02-03 05:00:00,0.0,8.19,1.34,72.68,0.0
2019-02-03 06:00:00,0.03,8.49,1.17,72.0,0.0
2019-02-03 07:00:00,0.24,11.35,2.11,60.56,0.0
2019-02-03 08:00:00,0.52,13.96,1.71,53.18,0.0
2019-02-03 09:00:00,0.8,18.14,1.79,43.29,0.0
2019-02-03 10:00:00,1.24,22.8,2.81,29.34,0.0
2019-02-03 11:00:00,2.1,24.17,3.33,26.67,0.0
2019-02-03 12:00:00,2.07,24.65,3.59,26.2,0.0
2019-02-03 13:00:00,1.71,24.59,3.52,26.43,0.0
2019-02-03 14:00:00,1.26,24.47,3.35,26.55,0.0
2019-02-03 15:00:00,0.76,23.28,2.67,29.98,0.0
2019-02-03 16:00:00,0.26,19.04,1.31,45.45,0.0
2019-02-03 17:00:00,0.0,15.95,1.45,50.24,0.0
2019-02-03 18:00:00,0.0,15.08,1.54,51.48,0.0
2019-02-03 19:00:00,0.0,14.24,1.53,53.01,0.0
2019-02-03 20:00:00,0.0,13.43,1.49,54.55,0.0
2019-02-03 21:00:00,0.0,12.69,1.49,55.94,0.0
2019-02-03 22:00:00,0.0,11.99,1.49,57.19,0.0
2019-02-03 23:00:00,0.0,11.32,1.48,58.57,0.0
2019-02-04 00:00:00,0.0,10.69,1.49,59.81,0.0
2019-02-04 01:00:00,0.0,10.03,1.44,61.32,0.0
2019-02-04 02:00:00,0.0,9.38,1.34,63.08,0.0
2019-02-04 03:00:00,0.0,8.85,1.26,64.53,0.0
2019-02-04 04:00:00,0.0,8.51,1.19,65.61,0.0
2019-02-04 05:00:00,0.0,8.38,1.14,65.78,0.0
2019-02-04 06:00:00,0.03,8.97,1.05,64.52,0.0
2019-02-04 07:00:00,0.26,12.47,2.04,52.59,0.0
2019-02-04 08:00:00,0.6,15.1,1.87,46.03,0.0
2019-02-04 09:00:00,0.98,19.37,2.17,36.57,0.0
2019-02-04 10:00:00,1.95,23.09,3.33,26.81,0.0
2019-02-04 11:00:00,2.31,24.78,3.69,24.61,0.0
2019-02-04 12:00:00,2.19,25.8,3.74,23.86,0.0
2019-02-04 13:00:00,1.91,26.17,3.85,24.02,0.0
2019-02-04 14:00:00,1.41,25.92,3.64,25.08,0.0
2019-02-04 15:00:00,0.9,24.68,2.61,30.3,0.0
2019-02-04 16:00:00,0.29,20.45,1.18,45.9,0.0
2019-02-04 17:00:00,0.0,17.92,1.27,48.07,0.0
2019-02-04 18:00:00,0.0,17.32,1.29,48.17,0.0
2019-02-04 19:00:00,0.0,16.58,1.3,48.31,0.0
2019-02-04 20:00:00,0.0,15.81,1.3,48.79,0.0
2019-02-04 21:00:00,0.0,15.02,1.31,49.25,0.0
2019-02-04 22:00:00,0.0,14.16,1.32,49.87,0.0
2019-02-04 23:00:00,0.0,13.36,1.3,50.64,0.0
2019-02-05 00:00:00,0.0,12.8,1.27,51.33,0.0
2019-02-05 01:00:00,0.0,12.07,1.23,52.93,0.0
2019-02-05 02:00:00,0.0,11.25,1.21,54.9,0.0
2019-02-05 03:00:00,0.0,10.79,1.14,56.22,0.0
